iyear,imonth,iday,region_txt,country_txt,latitude,longitude,nwound,nkill
2009,1,16,South America,Colombia,2.925561,-75.290777,0.0,0.0
2009,1,16,South America,Colombia,2.925561,-75.290777,0.0,0.0
2009,1,20,South America,Ecuador,-2.170832,-79.922359,0.0,0.0
2009,1,24,South America,Colombia,4.010004,-75.603807,0.0,0.0
2009,1,27,South America,Colombia,4.667128,-74.106056,20.0,2.0
2009,1,30,South America,Venezuela,10.482834,-66.962128,0.0,0.0
2009,2,4,South America,Colombia,1.67155,-78.14099,0.0,17.0
2009,2,8,South America,Colombia,4.71854,-74.92843,0.0,0.0
2009,2,10,South America,Colombia,1.683056,-77.073056,0.0,1.0
2009,2,11,South America,Colombia,1.210589,-77.993327,0.0,10.0
2009,2,12,South America,Colombia,7.060051,-73.853115,0.0,1.0
2009,2,17,South America,Colombia,7.894195,-72.503885,1.0,0.0
2009,2,18,South America,Colombia,5.29307,-72.70293,0.0,3.0
2009,2,19,South America,Colombia,4.814278,-75.694558,1.0,0.0
2009,2,22,South America,Colombia,1.807411,-78.763753,2.0,0.0
2009,2,23,South America,Peru,-9.297478,-75.996312,0.0,0.0
2009,2,26,South America,Venezuela,10.482834,-66.962128,0.0,0.0
2009,2,28,South America,Colombia,2.44186,-76.60617,0.0,0.0
2009,3,7,North America,United States,34.097866,-118.407379,0.0,0.0
2009,3,7,South America,Colombia,2.93303,-75.285828,1.0,0.0
2009,3,7,South America,Colombia,4.15127,-73.63872,0.0,0.0
2009,3,14,South America,Colombia,0.869892,-73.841906,0.0,0.0
2009,3,16,South America,Colombia,2.44186,-76.60617,1.0,0.0
2009,3,18,South America,Colombia,8.637278,-72.737852,0.0,0.0
2009,3,22,South America,Colombia,2.95485,-76.26825,0.0,0.0
2009,3,25,South America,Colombia,2.33056,-72.6278,0.0,0.0
2009,3,25,South America,Colombia,0.823757,-77.634908,4.0,0.0
2009,3,25,South America,Colombia,3.429344,-76.516037,0.0,0.0
2009,3,27,South America,Colombia,1.207787,-77.2772,0.0,0.0
2009,3,28,South America,Colombia,7.860013,-76.590619,8.0,0.0
2009,3,29,South America,Colombia,5.69224,-76.658093,13.0,0.0
2009,3,31,South America,Colombia,4.085809,-76.197188,0.0,1.0
2009,4,6,South America,Colombia,5.69224,-76.658093,0.0,0.0
2009,4,9,South America,Peru,-13.163874,-74.223564,4.0,1.0
2009,4,9,South America,Peru,-13.163874,-74.223564,2.0,13.0
2009,4,13,South America,Colombia,2.63874,-76.52915,0.0,2.0
2009,4,13,South America,Colombia,8.00281,-73.51174,4.0,1.0
2009,4,14,South America,Colombia,6.95284,-71.87514,0.0,2.0
2009,4,15,South America,Colombia,3.194857,-75.645906,0.0,4.0
2009,4,15,South America,Bolivia,-17.783219,-63.182042,0.0,0.0
2009,4,17,South America,Colombia,7.57649,-75.350334,9.0,0.0
2009,4,18,South America,Colombia,2.998638,-75.30562,0.0,0.0
2009,4,24,South America,Colombia,5.69224,-76.658093,0.0,0.0
2009,4,26,South America,Colombia,10.63213,-74.92172,1.0,0.0
2009,4,27,South America,Colombia,7.007022,-73.909401,1.0,0.0
2009,4,27,South America,Colombia,4.43891,-75.23223,2.0,0.0
2009,4,28,South America,Colombia,5.69224,-76.658093,0.0,0.0
2009,4,29,South America,Colombia,0.884572,-77.503387,0.0,0.0
2009,5,1,South America,Colombia,10.77259,-73.00454,1.0,0.0
2009,5,3,South America,Colombia,4.085809,-76.197188,0.0,0.0
2009,5,9,South America,Colombia,1.338227,-77.592617,2.0,0.0
2009,5,13,South America,Colombia,2.600127,-75.937222,0.0,0.0
2009,5,15,South America,Colombia,4.87737,-74.46776,2.0,0.0
2009,5,16,South America,Colombia,3.133333,-76.3925,0.0,0.0
2009,5,18,South America,Colombia,2.998638,-75.30562,2.0,0.0
2009,5,20,South America,Colombia,7.027345,-71.428555,0.0,0.0
2009,5,24,South America,Colombia,2.93303,-75.285828,2.0,0.0
2009,5,26,South America,Colombia,2.93303,-75.285828,1.0,0.0
2009,5,28,South America,Colombia,-0.211188,-78.522629,0.0,0.0
2009,5,29,South America,Colombia,2.19673,-75.62909,3.0,4.0
2009,5,30,North America,United States,31.577335,-111.331452,1.0,2.0
2009,5,31,North America,United States,37.68698,-97.335579,0.0,1.0
2009,5,31,North America,United States,36.133571,-86.83692,0.0,0.0
2009,6,1,South America,Colombia,0.49765,-76.49768,0.0,0.0
2009,6,1,North America,United States,34.757116,-92.380745,1.0,1.0
2009,6,3,South America,Colombia,1.03033,-76.61475,0.0,0.0
2009,6,4,South America,Colombia,0.884572,-77.503387,7.0,2.0
2009,6,6,South America,Colombia,5.69224,-76.658093,11.0,0.0
2009,6,14,South America,Colombia,2.524168,-75.316146,0.0,0.0
2009,6,21,South America,Colombia,4.43891,-75.23223,0.0,0.0
2009,6,23,South America,Colombia,2.85,-76.316667,0.0,1.0
2009,6,25,North America,Mexico,26.603577,-109.174626,3.0,2.0
2009,6,26,South America,Colombia,4.667128,-74.106056,2.0,0.0
2009,6,26,South America,Colombia,3.7246,-75.4841,1.0,0.0
2009,6,28,South America,Colombia,2.35305,-72.83189,1.0,0.0
2009,6,30,South America,Colombia,7.579405,-75.400101,0.0,1.0
2009,7,1,North America,Canada,55.715908,-120.133948,0.0,0.0
2009,7,2,South America,Colombia,8.63781,-72.73464,0.0,0.0
2009,7,3,North America,United States,33.660191,-117.999215,5.0,0.0
2009,7,4,North America,Canada,55.754211,-120.2341,0.0,0.0
2009,7,4,South America,Colombia,7.07962,-70.757051,0.0,0.0
2009,7,5,South America,Colombia,7.07962,-70.757051,0.0,0.0
2009,7,7,South America,Colombia,7.57649,-75.350334,4.0,0.0
2009,7,7,South America,Colombia,7.579405,-75.400101,5.0,0.0
2009,7,9,South America,Colombia,7.920032,-76.156695,0.0,1.0
2009,7,11,South America,Colombia,7.07962,-70.757051,0.0,0.0
2009,7,11,South America,Colombia,3.429344,-76.516037,1.0,2.0
2009,7,17,South America,Colombia,3.014194,-76.481654,0.0,0.0
2009,7,20,South America,Colombia,6.459591,-71.730547,0.0,1.0
2009,7,20,South America,Colombia,6.459591,-71.730547,0.0,0.0
2009,7,21,South America,Colombia,3.179578,-76.260763,20.0,3.0
2009,7,27,South America,Colombia,4.827542,-76.847638,0.0,6.0
2009,7,28,South America,Colombia,8.436159,-73.286109,0.0,0.0
2009,8,1,South America,Peru,-12.57906,-74.228928,3.0,5.0
2009,8,2,South America,Colombia,1.14649,-77.003367,0.0,0.0
2009,8,4,South America,Argentina,-34.61768,-58.444435,0.0,0.0
2009,8,6,South America,Colombia,7.107162,-77.762949,0.0,0.0
2009,8,6,South America,Colombia,2.62277,-76.570532,0.0,0.0
2009,8,9,South America,Colombia,1.617291,-75.602934,0.0,0.0
2009,8,11,South America,Colombia,3.429344,-76.516037,0.0,1.0
2009,8,12,South America,Bolivia,-16.509317,-68.10434,5.0,0.0
2009,8,12,South America,Bolivia,-16.509317,-68.10434,2.0,0.0
2009,8,13,South America,Colombia,0.685004,-76.604751,0.0,0.0
2009,8,19,South America,Colombia,0.873444,-77.640418,0.0,0.0
2009,8,20,South America,Colombia,3.012249,-76.48227,0.0,0.0
2009,8,24,North America,United States,37.54703,-122.314834,0.0,0.0
2009,8,24,South America,Colombia,9.237331,-75.7216,0.0,1.0
2009,8,26,South America,Colombia,1.807411,-78.763753,2.0,12.0
2009,9,3,South America,Colombia,1.931769,-76.215021,0.0,2.0
2009,9,4,North America,United States,47.976575,-122.206419,0.0,0.0
2009,9,5,South America,Colombia,6.242026,-75.564766,30.0,1.0
2009,9,6,South America,Colombia,8.053397,-73.087711,0.0,0.0
2009,9,6,South America,Colombia,3.252918,-75.751198,0.0,0.0
2009,9,7,South America,Colombia,2.58328,-75.449375,0.0,1.0
2009,9,10,South America,Colombia,8.642183,-72.734823,6.0,2.0
2009,9,11,South America,Colombia,1.807411,-78.763753,3.0,1.0
2009,9,14,South America,Colombia,6.099066,-72.247791,0.0,1.0
2009,9,15,South America,Colombia,7.301376,-72.492754,0.0,0.0
2009,9,16,South America,Colombia,6.187506,-72.472583,0.0,1.0
2009,9,17,South America,Colombia,11.37696,-72.238339,2.0,0.0
2009,9,20,South America,Colombia,3.218143,-74.391476,8.0,1.0
2009,9,21,South America,Colombia,6.828487,-75.512764,1.0,0.0
2009,9,27,South America,Colombia,4.667128,-74.106056,6.0,0.0
2009,9,30,South America,Colombia,3.563828,-73.795299,1.0,1.0
2009,10,2,South America,Colombia,6.041423,-72.636638,0.0,0.0
2009,10,3,South America,Colombia,3.375833,-74.801389,0.0,0.0
2009,10,5,South America,Colombia,5.792498,-75.784921,0.0,0.0
2009,10,8,South America,Colombia,1.335946,-71.950299,1.0,0.0
2009,10,8,South America,Colombia,3.375833,-74.801389,4.0,3.0
2009,10,0,South America,Colombia,6.551189,-75.822754,0.0,0.0
2009,10,11,South America,Venezuela,7.532824,-71.999407,1.0,10.0
2009,10,13,South America,Colombia,8.637278,-72.737852,0.0,0.0
2009,10,13,South America,Colombia,8.637278,-72.737852,0.0,0.0
2009,10,17,South America,Colombia,2.938546,-73.208681,1.0,0.0
2009,10,20,South America,Chile,-37.956974,-72.431389,0.0,0.0
2009,10,28,South America,Colombia,2.93303,-75.285828,0.0,0.0
2009,10,31,South America,Colombia,7.07962,-70.757051,0.0,0.0
2009,11,2,South America,Colombia,8.08297,-72.799591,0.0,0.0
2009,11,5,South America,Chile,-33.366238,-70.505302,0.0,0.0
2009,11,5,North America,United States,31.13,-97.78,32.0,13.0
2009,11,7,South America,Colombia,3.250789,-75.749749,0.0,1.0
2009,11,8,South America,Colombia,3.501283,-75.833258,0.0,2.0
2009,11,8,South America,Colombia,3.501283,-75.833258,0.0,1.0
2009,11,11,South America,Colombia,1.615654,-75.603322,1.0,1.0
2009,11,14,South America,Colombia,2.93303,-75.285828,4.0,0.0
2009,11,20,South America,Colombia,4.277408,-74.771698,13.0,6.0
2009,11,22,South America,Chile,-33.366238,-70.505302,0.0,0.0
2009,11,28,South America,Colombia,2.93303,-75.285828,0.0,0.0
2009,11,28,South America,Colombia,3.666424,-74.749173,0.0,0.0
2009,12,1,South America,Colombia,2.957845,-76.267928,0.0,0.0
2009,12,1,South America,Colombia,3.917687,-75.249625,0.0,1.0
2009,12,4,South America,Colombia,2.791342,-76.403572,2.0,0.0
2009,12,7,South America,Colombia,2.998638,-75.30562,2.0,0.0
2009,12,7,South America,Colombia,2.998638,-75.30562,0.0,0.0
2009,12,8,South America,Colombia,3.755299,-74.831935,0.0,1.0
2009,12,17,South America,Colombia,7.038966,-76.961927,0.0,0.0
2009,12,23,South America,Colombia,3.917295,-75.249849,5.0,1.0
2009,12,25,North America,United States,42.331685,-83.047924,2.0,0.0
2009,12,26,South America,Colombia,3.866753,-74.416838,0.0,0.0
2009,12,26,South America,Colombia,6.447527,-75.959332,0.0,0.0
2009,12,26,South America,Colombia,7.661469,-75.330292,0.0,0.0
2009,12,26,South America,Colombia,3.985581,-74.484205,0.0,0.0
2009,12,28,South America,Colombia,1.233333,-76.6,0.0,0.0
2010,1,9,South America,Colombia,1.148127,-76.646288,0.0,0.0
2010,1,12,South America,Colombia,6.963936,-75.416364,0.0,0.0
2010,1,12,South America,Colombia,3.037514,-76.406527,0.0,0.0
2010,1,15,South America,Colombia,4.86676,-75.620683,0.0,0.0
2010,1,18,South America,Colombia,3.153478,-75.052659,0.0,0.0
2010,1,22,South America,Colombia,2.448852,-76.605478,0.0,0.0
2010,1,28,South America,Colombia,2.634896,-76.631349,0.0,0.0
2010,2,2,South America,Colombia,2.93303,-75.285828,0.0,0.0
2010,2,3,South America,Argentina,-38.951872,-68.059079,0.0,0.0
2010,2,9,South America,Colombia,7.02664,-71.425576,0.0,0.0
2010,2,14,South America,Colombia,2.56426,-72.637985,1.0,5.0
2010,2,16,South America,Colombia,2.892423,-76.553158,0.0,2.0
2010,2,17,North America,United States,27.9656,-82.799764,0.0,0.0
2010,2,18,North America,United States,30.283581,-97.698654,15.0,2.0
2010,2,19,South America,Colombia,7.025909,-71.428275,0.0,0.0
2010,2,20,South America,Colombia,2.633187,-76.633476,5.0,0.0
2010,2,20,South America,Colombia,2.791342,-76.403572,5.0,0.0
2010,2,20,South America,Colombia,2.853802,-76.313611,5.0,0.0
2010,2,21,South America,Colombia,2.794462,-76.399982,0.0,0.0
2010,2,21,South America,Colombia,0.962302,-77.732459,0.0,0.0
2010,2,22,South America,Colombia,3.429344,-76.516037,0.0,0.0
2010,2,22,South America,Colombia,3.429344,-76.516037,0.0,0.0
2010,2,22,South America,Colombia,3.429344,-76.516037,0.0,0.0
2010,2,25,North America,United States,40.697132,-73.931351,0.0,0.0
2010,2,26,South America,Colombia,7.027345,-71.428555,0.0,0.0
2010,3,4,North America,United States,38.878742,-77.100006,2.0,1.0
2010,3,6,South America,Colombia,3.010941,-76.481032,0.0,0.0
2010,3,7,South America,Colombia,2.93303,-75.285828,0.0,0.0
2010,3,11,South America,Colombia,6.953724,-71.875302,0.0,0.0
2010,3,12,South America,Colombia,6.824432,-71.227281,0.0,0.0
2010,3,13,South America,Colombia,2.93303,-75.285828,0.0,0.0
2010,3,14,South America,Colombia,2.573024,-77.884957,0.0,0.0
2010,3,18,South America,Colombia,2.795353,-76.40133,0.0,0.0
2010,3,19,South America,Colombia,1.909235,-75.156485,0.0,0.0
2010,3,19,South America,Colombia,3.010142,-76.482326,1.0,0.0
2010,3,22,South America,Chile,-33.366238,-70.505302,0.0,0.0
2010,3,23,South America,Colombia,3.88675,-77.069205,0.0,0.0
2010,3,23,North America,Mexico,16.647497,-92.545467,0.0,0.0
2010,3,24,South America,Colombia,3.88675,-77.069205,51.0,9.0
2010,3,25,South America,Colombia,4.814542,-75.691309,0.0,0.0
2010,3,26,South America,Colombia,5.049416,-75.499308,0.0,0.0
2010,3,28,South America,Colombia,2.93303,-75.285828,0.0,0.0
2010,4,4,South America,Colombia,3.32655,-76.232264,0.0,0.0
2010,4,7,South America,Colombia,2.992977,-76.687069,0.0,8.0
2010,4,8,South America,Colombia,4.442204,-75.20279,0.0,0.0
2010,4,9,South America,Colombia,3.250582,-76.227643,1.0,0.0
2010,4,26,South America,Colombia,3.174329,-76.259939,0.0,0.0
2010,4,30,North America,United States,39.758968,-104.876305,0.0,0.0
2010,5,1,North America,United States,40.697132,-73.931351,0.0,0.0
2010,5,2,South America,Colombia,3.034407,-76.408318,0.0,1.0
2010,5,4,South America,Colombia,6.667608,-71.209013,0.0,0.0
2010,5,6,South America,Colombia,2.957243,-76.26863,4.0,2.0
2010,5,8,South America,Colombia,6.953928,-71.874573,0.0,1.0
2010,5,10,North America,United States,30.33138,-81.655799,0.0,0.0
2010,5,12,North America,Mexico,21.123619,-101.680496,0.0,0.0
2010,5,14,South America,Colombia,7.11115,-75.551838,0.0,0.0
2010,5,15,South America,Colombia,7.311698,-72.482121,0.0,0.0
2010,5,17,South America,Colombia,6.915242,-75.676182,0.0,0.0
2010,5,18,South America,Colombia,3.010619,-76.484352,0.0,0.0
2010,5,18,North America,Canada,45.42153,-75.697193,0.0,0.0
2010,5,23,North America,Mexico,20.673343,-103.344177,0.0,0.0
2010,5,25,South America,Argentina,-34.61768,-58.444435,0.0,0.0
2010,5,25,South America,Colombia,3.250582,-76.227643,1.0,0.0
2010,5,25,South America,Colombia,2.998638,-75.30562,2.0,0.0
2010,5,27,South America,Colombia,1.212936,-77.27471,7.0,5.0
2010,5,28,South America,Colombia,3.009676,-76.483957,1.0,0.0
2010,5,28,South America,Colombia,5.732579,-75.142303,4.0,2.0
2010,5,29,South America,Chile,-33.366238,-70.505302,1.0,0.0
2010,5,29,South America,Colombia,1.807411,-78.763753,0.0,0.0
2010,5,30,South America,Colombia,3.323236,-76.234622,1.0,0.0
2010,5,30,South America,Colombia,3.323236,-76.234622,1.0,0.0
2010,5,30,South America,Colombia,3.429344,-76.516037,0.0,0.0
2010,5,31,South America,Colombia,7.138618,-72.664499,0.0,0.0
2010,6,1,South America,Colombia,7.029222,-71.427329,0.0,11.0
2010,6,1,South America,Colombia,6.45929,-71.736282,0.0,0.0
2010,6,1,South America,Colombia,1.931356,-76.214635,0.0,0.0
2010,6,3,South America,Colombia,1.67304,-78.137385,0.0,0.0
2010,6,5,North America,United States,40.759505,-111.888229,0.0,0.0
2010,6,8,South America,Colombia,1.569321,-75.325882,0.0,0.0
2010,6,10,South America,Colombia,4.667128,-74.106056,0.0,0.0
2010,6,12,South America,Colombia,7.882318,-76.630626,17.0,1.0
2010,6,17,South America,Paraguay,-22.800307,-56.31678,7.0,2.0
2010,6,19,South America,Colombia,1.807411,-78.763753,0.0,0.0
2010,6,19,South America,Colombia,2.93303,-75.285828,0.0,0.0
2010,6,19,South America,Colombia,8.637278,-72.737852,0.0,0.0
2010,6,20,South America,Colombia,0.884572,-77.503387,0.0,0.0
2010,6,20,South America,Colombia,8.637278,-72.737852,0.0,0.0
2010,6,24,South America,Colombia,6.964565,-75.417688,0.0,0.0
2010,6,25,South America,Colombia,11.376099,-72.238326,0.0,0.0
2010,6,26,South America,Colombia,6.962843,-75.416355,0.0,0.0
2010,6,26,South America,Colombia,2.52379,-75.314872,0.0,0.0
2010,6,27,South America,Colombia,4.445375,-75.232967,0.0,0.0
2010,6,28,South America,Colombia,4.922824,-75.062819,0.0,0.0
2010,6,28,South America,Colombia,1.929369,-76.217089,0.0,0.0
2010,7,7,North America,United States,40.564938,-111.839048,0.0,0.0
2010,7,8,South America,Colombia,8.233812,-73.349693,0.0,0.0
2010,7,9,South America,Colombia,8.233812,-73.349693,0.0,0.0
2010,7,10,South America,Colombia,2.443255,-76.608381,3.0,0.0
2010,7,11,South America,Colombia,7.003889,-76.264384,3.0,1.0
2010,7,11,South America,Colombia,7.027345,-71.428555,0.0,0.0
2010,7,19,South America,Colombia,3.221544,-75.237268,0.0,0.0
2010,7,19,South America,Colombia,2.929202,-75.275574,0.0,0.0
2010,7,27,North America,United States,46.187884,-123.831253,0.0,0.0
2010,8,5,South America,Colombia,1.334366,-74.841392,0.0,0.0
2010,8,7,South America,Colombia,2.256046,-77.248989,0.0,0.0
2010,8,7,South America,Colombia,7.173371,-75.760827,0.0,0.0
2010,8,7,South America,Colombia,8.639336,-72.734336,0.0,1.0
2010,8,9,South America,Colombia,6.95894,-71.872647,0.0,0.0
2010,8,9,South America,Colombia,6.46215,-71.73328,0.0,0.0
2010,8,10,North America,Canada,53.543564,-113.490452,0.0,0.0
2010,8,11,South America,Colombia,3.01488,-76.483969,0.0,0.0
2010,8,12,South America,Colombia,4.667128,-74.106056,9.0,0.0
2010,8,15,South America,Colombia,0.854911,-77.518444,0.0,0.0
2010,8,28,South America,Colombia,1.685217,-75.287581,0.0,0.0
2010,8,30,South America,Colombia,3.050665,-76.416632,0.0,0.0
2010,9,1,North America,United States,38.995508,-77.028075,0.0,1.0
2010,9,2,South America,Colombia,0.905414,-77.629697,0.0,0.0
2010,9,2,South America,Colombia,-24.472445,-55.696772,0.0,1.0
2010,9,8,South America,Chile,-33.010693,-71.527794,0.0,0.0
2010,9,9,South America,Colombia,0.854911,-77.518444,0.0,0.0
2010,9,16,South America,Argentina,-34.61768,-58.444435,0.0,0.0
2010,9,22,South America,Paraguay,-23.4,-57.43,0.0,0.0
2010,9,24,South America,Colombia,11.355488,-72.521403,0.0,0.0
2010,9,26,South America,Colombia,7.045092,-75.178857,0.0,0.0
2010,10,0,North America,United States,38.544054,-77.343246,0.0,0.0
2010,10,0,North America,United States,38.544054,-77.343246,0.0,0.0
2010,10,6,South America,Colombia,6.77467,-74.799707,0.0,0.0
2010,10,10,South America,Colombia,2.608354,-76.343738,0.0,0.0
2010,10,19,North America,United States,38.878742,-77.100006,0.0,0.0
2010,10,21,South America,Colombia,4.667128,-74.106056,0.0,0.0
2010,10,24,South America,Colombia,2.998638,-75.30562,0.0,0.0
2010,10,24,South America,Colombia,8.636792,-72.73457,0.0,0.0
2010,10,25,South America,Colombia,4.252399,-75.33211,0.0,0.0
2010,10,25,North America,United States,38.894279,-77.431099,0.0,0.0
2010,10,29,South America,Colombia,7.001284,-76.266,0.0,0.0
2010,11,0,North America,United States,38.658172,-77.249705,0.0,0.0
2010,11,3,South America,Colombia,4.086546,-76.199626,0.0,1.0
2010,11,7,North America,Mexico,20.673343,-103.344177,0.0,0.0
2010,11,16,North America,United States,34.097866,-118.407379,0.0,0.0
2010,11,17,South America,Colombia,6.952811,-71.877169,0.0,0.0
2010,11,17,South America,Colombia,1.21123,-77.276393,3.0,2.0
2010,11,19,South America,Colombia,4.015691,-75.603962,12.0,3.0
2010,11,20,South America,Colombia,8.637411,-72.734019,0.0,0.0
2010,11,20,South America,Colombia,8.637411,-72.734019,0.0,0.0
2010,11,20,South America,Colombia,8.637411,-72.734019,0.0,0.0
2010,11,20,South America,Colombia,8.637411,-72.734019,0.0,0.0
2010,11,21,South America,Colombia,6.960928,-75.414856,0.0,0.0
2010,11,22,South America,Colombia,2.633519,-76.632228,0.0,0.0
2010,11,22,South America,Colombia,8.437675,-73.285947,0.0,0.0
2010,11,22,South America,Colombia,8.637411,-72.734019,0.0,0.0
2010,11,22,South America,Colombia,8.637411,-72.734019,0.0,0.0
2010,11,22,South America,Colombia,8.637411,-72.734019,0.0,0.0
2010,11,23,South America,Colombia,8.637411,-72.734019,0.0,0.0
2010,11,24,South America,Colombia,0.426858,-76.903426,0.0,0.0
2010,11,26,South America,Colombia,1.338499,-71.950247,0.0,0.0
2010,11,28,South America,Colombia,2.771975,-77.664319,3.0,0.0
2010,11,29,South America,Colombia,1.901309,-76.28312,0.0,0.0
2010,11,30,South America,Colombia,6.912177,-75.67536,0.0,0.0
2010,11,30,South America,Colombia,6.190899,-74.991043,0.0,0.0
